satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
J02,2025-03-18 00:00:00,959.2499999999999,1.8957932531130003e-09,2.727118646318,2.856552600861e-05,0.07452649017796001,-1.3206154108049999e-06,6493.719268799,172800.0,-2.160668373108e-07,1.326468452095,-3.296881914139e-07,0.7001898869079,144.8125,-1.562510734764,-2.415814914102e-09,8.428922527028e-11,169206.0
J02,2025-03-18 01:00:00,920.7812499999999,2.230450050055e-09,2.989626446833,2.7848407626150002e-05,0.0745334639214,-2.8777867555619997e-06,6493.7041568760005,176400.0,1.732259988785e-07,1.326457582614,-2.328306436539e-07,0.7001903711337001,228.68750000000003,-1.562532086053,-2.50581866312e-09,1.903650723265e-10,172806.0
J02,2025-03-18 02:00:00,917.90625,2.520819287956e-09,-3.031068320802,2.7790665626530002e-05,0.07454013021197001,-4.209578037262e-06,6493.690141678,180000.0,2.644956111908e-07,1.326447318781,-2.2351741790770002e-08,0.7001912708284,314.375,-1.562533601636,-2.5236765498299998e-09,2.660825119761e-10,176406.0
J02,2025-03-18 03:00:00,924.15625,2.781187276185e-09,-2.768580947012,2.770498394966e-05,0.07454138854519,-4.205852746964e-06,6493.687805176,183600.0,1.054257154465e-06,1.326443241628,-5.438923835754e-07,0.700191420046,334.75,-1.562534966539,-2.698326681851e-09,-3.8215877558979994e-11,180006.0
J02,2025-03-18 04:00:00,875.6875000000001,2.8658336591890003e-09,-2.506059665707,2.6367604732510002e-05,0.07453631982207,-3.175809979439e-06,6493.70022583,187200.0,1.639127731323e-06,1.32643617866,1.1548399925229999e-07,0.7001910557794,294.0625,-1.562568960366,-2.940836783371e-09,-1.250052069686e-10,183606.0
J02,2025-03-18 05:00:00,760.15625,2.166161657899e-09,-2.243494629985,2.365186810493e-05,0.07452883664519,-2.134591341019e-06,6493.720544815,190800.0,3.911554813385e-08,1.326418477351,-1.1362135410309999e-07,0.7001950978221001,253.125,-1.562641270944,-2.412600494495e-09,3.568005764619e-10,187206.0
J02,2025-03-18 06:00:00,639.78125,1.158619689732e-09,-1.980915335201,2.085231244564e-05,0.07452307397034,-2.0787119865419996e-06,6493.740840912001,194400.0,9.313225746155e-09,1.326403017233,-1.873821020126e-06,0.7002022471027001,260.875,-1.56273289204,-1.5143487929910001e-09,6.435982370213e-10,190806.0
J02,2025-03-18 07:00:00,585.21875,5.310935507496e-10,-1.718378388969,1.957453787327e-05,0.07452103646938,-2.510845661163e-06,6493.752077103,198000.0,1.894310116768e-06,1.326395332524,-2.071261405945e-06,0.7002077871735,289.59375,-1.562790819208,-9.32538843986e-10,5.285934466102e-10,194406.0
J02,2025-03-18 08:00:00,590.65625,4.032310819074e-10,-1.455930837272,1.967698335648e-05,0.07452137756627,-1.771375536919e-06,6493.74712944,201600.0,3.2074749469760002e-06,1.326391903444,-1.788139343262e-07,0.7002101995254,268.4375,-1.562762902342,-7.346734592413e-10,2.1465179825180003e-10,198006.0
J02,2025-03-18 09:00:00,587.28125,9.311102130492e-10,-1.19356649343,1.963414251804e-05,0.07452049595304,5.830079317093e-07,6493.726051330999,205200.0,2.0805746316909998e-06,1.326387829217,1.978129148483e-06,0.7002072371163001,180.84375,-1.562649299439,-1.1757632609740001e-09,-9.321816862518e-11,201606.0
J02,2025-03-18 10:00:00,529.46875,1.8600774796930002e-09,-0.9312257215863,1.8248334527020003e-05,0.07451627147384,3.140419721603e-06,6493.696327209001,208800.0,-5.960464477539e-08,1.326377525885,1.933425664902e-06,0.7002012098938,87.5625,-1.562503605964,-2.070800542869e-09,-1.432202514126e-10,205206.0
J02,2025-03-18 11:00:00,460.4375,2.745828660499e-09,-0.668829911839,1.653283834457e-05,0.07451086316723,4.2244791984559994e-06,6493.672283172999,212400.0,-4.4517219066619995e-07,1.326360308802,4.0605664253229993e-07,0.7001962242690001,52.5,-1.562403833488,-3.00976822607e-09,1.814361289716e-10,208806.0
J02,2025-03-18 12:00:00,450.96875,2.946194149383e-09,-0.40634765826240005,1.63447111845e-05,0.07450998725835001,4.356727004050999e-06,6493.668861389,216000.0,-1.862645149231e-08,1.32634578934,2.1420419216159998e-07,0.7001961043097,49.96875,-1.56239046388,-3.2419207532980003e-09,3.921591921473e-10,212406.0
J02,2025-03-18 13:00:00,485.96875,2.7183275149660002e-09,-0.1438287951609,1.73207372427e-05,0.0745164079126,5.716457962989999e-06,6493.6874294280005,219600.00000000003,-3.5762786865229997e-07,1.326336783617,1.2852251529689998e-07,0.7001974970077001,1.59375,-1.562419243867,-3.127987436089e-09,2.232235838726e-10,216006.0
J02,2025-03-18 14:00:00,487.84375000000006,2.4901037228149998e-09,0.11866192871129999,1.737661659718e-05,0.07452559832018,7.884576916695e-06,6493.712808609,223200.00000000003,-3.6694109439849996e-07,1.326327023027,-8.568167686462001e-08,0.7001980836379,-80.9375,-1.562422691965,-3.125844489684e-09,1.050043738536e-10,219606.0
J02,2025-03-18 15:00:00,467.03124999999994,2.485460672271e-09,0.38113330695490005,1.696683466434e-05,0.07452975306660001,8.665025234221999e-06,6493.724443436,226799.99999999997,2.067536115646e-07,1.3263195797,-2.2910535335539999e-07,0.7001975174886,-116.03125000000001,-1.562411532826,-3.317638192947e-09,-1.789360248322e-10,223206.00000000003
