satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
C01,2025-03-18 00:00:00,-149.640625,2.817974522807e-10,-0.1190766162476,-5.097128450870999e-06,0.0005618146387860001,2.091657370329e-05,6493.349018096999,172800.0,-3.119930624962e-08,-2.841640913316,-6.752088665962e-08,0.09511009456292,-638.625,-0.7648249855277001,8.889656004141001e-10,4.807343102279e-10,172800.0
C01,2025-03-18 01:00:00,114.0625,1.2257653437610001e-09,0.1419027962153,3.5716220736499997e-06,0.0005646232748404,2.086209133267e-05,6493.356126785,176400.0,-8.102506399155e-08,-2.615012136906,-7.82310962677e-08,0.1007394399049,-633.75,-0.9899951726327001,-1.035757429169e-10,4.982350392035001e-10,176400.0
C01,2025-03-18 02:00:00,323.625,1.921865767709e-09,0.4003891417234,1.0524410754439999e-05,0.000568438670598,1.706695184112e-05,6493.366872787,180000.0,-1.2014061212539998e-07,-2.397802194703,-9.220093488692999e-08,0.1054583191623,-515.421875,-1.203322891594,-8.703933982359001e-10,5.003779856087e-10,180000.0
C01,2025-03-18 03:00:00,466.90625,2.5290339158420005e-09,0.6580796349268,1.5296507626770002e-05,0.0005711411358789001,1.0828953236340001e-05,6493.376216887999,183600.0,-1.345761120319e-07,-2.187210476336,-8.521601557732e-08,0.1090788936538,-324.15625,-1.409296076644,-1.536492572512e-09,4.832344143673e-10,183600.0
C01,2025-03-18 04:00:00,538.390625,3.128344593823e-09,0.9175274131225001,1.769792288542e-05,0.0005721254274249,3.465451300144e-06,6493.38110733,187200.0,-1.420266926289e-07,-1.980930859687,-5.448237061501e-08,0.11146895800950002,-99.9375,-1.612759211723,-2.165804500165e-09,4.4894727188449996e-10,187200.0
C01,2025-03-18 05:00:00,540.015625,3.753370628667e-09,1.181008811952,1.7771497368810003e-05,0.0005719239125028001,-3.7774443626399997e-06,6493.379747391,190800.0,-1.5087425708769998e-07,-1.776983348043,-6.519258022308e-09,0.1125460270566,119.453125,-1.817950373433,-2.781187276185e-09,3.996595045654e-10,190800.0
C01,2025-03-18 06:00:00,473.046875,4.356967199458001e-09,1.448302965895,1.5570316463710002e-05,0.0005718518514186001,-9.963288903236e-06,6493.373220444,194400.0,-1.545995473862e-07,-1.573564082952,3.492459654808e-08,0.1122740442532,306.21875,-2.026432108963,-3.344067865278e-09,3.3929984748630003e-10,194400.0
C01,2025-03-18 07:00:00,343.0,4.919133473083e-09,1.717252417496,1.126481220126e-05,0.0005727454554290001,-1.447554677725e-05,6493.364156723,198000.0,-1.415610313416e-07,-1.368908296594,6.426125764847e-08,0.1106619553432,441.6875,-2.237790937683,-3.848374585963e-09,2.6822545838130003e-10,198000.0
C01,2025-03-18 08:00:00,157.984375,5.378795476993e-09,1.984377335224,5.148351192474e-06,0.0005741751519963,-1.7036218196150002e-05,6493.356994629,201600.0,-9.359791874886e-08,-1.16115796305,8.055940270423999e-08,0.1077640872525,518.46875,-2.45038549038,-4.261248926693e-09,1.850077063136e-10,201600.0
C01,2025-03-18 09:00:00,-63.046875,5.813456439510001e-09,2.248105090921,-2.145767211914e-06,0.0005747122922912,-1.743389293551e-05,6493.3549594880005,205200.0,-3.213062882423e-08,-0.9482200093523,1.075677573681e-07,0.10368203379000002,530.546875,-2.664719628223,-4.680552106640001e-09,8.643217167544999e-11,205200.0
C01,2025-03-18 10:00:00,-292.0,6.278832967167e-09,2.509120653552,-9.674113243818e-06,0.0005729331169277,-1.547252759337e-05,6493.359762192,208800.0,1.583248376846e-08,-0.7276098022688,1.4621764421459998e-07,0.09856912193672,472.234375,-2.883950360611,-5.174144095299e-09,-2.785830326729e-11,208800.0
C01,2025-03-18 11:00:00,-489.828125,6.747781072167e-09,2.770003291058,-1.6144942492250002e-05,0.0005688946694136,-1.084059476852e-05,6493.3697776789995,212400.0,3.818422555923e-08,-0.49627846837879996,1.7508864402769998e-07,0.09263777763814,333.296875,-3.113698016923,-5.703094699643e-09,-1.5464929890690001e-10,212400.0
C01,2025-03-18 12:00:00,-602.796875,7.057436827715e-09,3.032621174696,-1.9832048565150002e-05,0.0005657139699906,-3.04076820612e-06,6493.3774662020005,216000.0,5.122274160385001e-08,-0.2504579973809,1.708976924419e-07,0.08617083269821,94.03125,2.923589183659,-6.043466020332e-09,-2.87869133762e-10,216000.0
C01,2025-03-18 13:00:00,-587.96875,6.512771283066e-09,-2.985648832555,-1.9230414181950002e-05,0.0005611464148387001,6.043352186679999e-06,6493.388916016001,219600.00000000003,1.15018337965e-07,0.01436044566735,9.872019290924e-08,0.07953707413553,-175.46875,2.656469509029,-5.59130432884e-09,-4.1608876033840007e-10,219600.00000000003
C01,2025-03-18 14:00:00,-396.5,4.815200572432001e-09,-2.723865521738,-1.280382275581e-05,0.0005616226699203,1.574493944645e-05,6493.387392044,223200.00000000003,2.020969986916e-07,0.3030270749569,-5.5413693189620006e-08,0.07320705832783,-475.015625,2.368698969728,-3.8737327850910005e-09,-5.207359764579001e-10,223200.00000000003
C01,2025-03-18 15:00:00,-1.953125,2.5843933646430004e-09,-2.469108407499,-3.678724169731e-08,0.0005659699672833,2.177152782679e-05,6493.372520447,226799.99999999997,1.103617250919e-07,0.6193652576091,-1.797452569008e-07,0.06775626360035,-673.4375,2.06033989777,-1.498276694953e-09,-5.868101572842e-10,226799.99999999997
C01,2025-03-18 16:00:00,436.87500000000006,-7.732464945345e-10,-2.208954826921,1.4166347682480001e-05,0.0005667521618307,1.728860661387e-05,6493.368740082,230399.99999999997,-3.6321580409999996e-08,0.9632985108039,-2.0302832126619997e-07,0.06382582257884,-534.109375,1.719034810551,1.8815069437450003e-09,-5.8645299955e-10,230399.99999999997
C01,2025-03-18 17:00:00,681.484375,-3.848731743697e-09,-1.946424592557,2.207281067967e-05,0.0005667844088748,3.4910626709459997e-06,6493.368715285999,234000.0,-2.0489096641539998e-07,1.327358267628,-2.793967723846e-08,0.06199296323861,-108.03125,1.355252042636,4.961992401186001e-09,-5.118070331030001e-10,234000.0
C01,2025-03-18 18:00:00,549.875,-6.407766909212001e-09,-1.679102464695,1.785671338439e-05,0.0005668196827173001,-1.2604519724850001e-05,6493.375276566,237600.0,-1.75554305315e-07,1.696184654819,1.7601996660229998e-07,0.06256977135641,389.921875,0.9819164123485001,7.479597269534e-09,-3.596578383355e-10,237600.0
