satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
C02,2025-03-23 08:00:00,-67.5625,3.162631736306e-09,0.04679978656467,-2.327375113964e-06,0.001039098598994,6.203539669514e-06,6493.383104324,28800.0,-1.336447894573e-07,-1.332465134704,-2.468004822731e-08,0.1348505201969,-183.5,-1.43216855358,-1.980796793851e-09,5.435940714464001e-10,28800.0
C02,2025-03-23 09:00:00,-26.359375,3.871232680951e-09,0.3082326041538,-9.09436494112e-07,0.001041603391059,7.312744855881e-06,6493.389713287,32400.000000000004,-1.522712409496e-07,-1.168096960933,2.887099981308e-08,0.1272166347635,-216.5625,-1.595864997794,-2.731542351132e-09,4.982350392035001e-10,32400.000000000004
C02,2025-03-23 10:00:00,1.546875,4.50697344782e-09,0.5677214303678001,1.280568540096e-07,0.001045521581545,8.173752576113e-06,6493.401851654,36000.0,-2.016313374043e-07,-0.9987649905479,5.6345015764240004e-08,0.1175541866609,-243.96874999999997,-1.762437414604,-3.446929292726e-09,4.582333729736e-10,36000.0
C02,2025-03-23 11:00:00,40.09375,5.212717130592e-09,0.8266966918755,1.44774094224e-06,0.001048221834935,8.292496204376e-06,6493.412914276,39600.0,-2.3702159523959997e-07,-0.8217446161617,5.774199962616e-08,0.10607446514720001,-248.765625,-1.936023366436,-4.215175578982e-09,4.110885520597e-10,39600.0
C02,2025-03-23 12:00:00,86.875,6.1670425963640005e-09,1.085659580022,3.10130417347e-06,0.001049694023095,7.558614015578999e-06,6493.422588348,43200.0,-2.2305175662039998e-07,-0.6325761876002001,7.683411240578e-08,0.09305120706484,-228.87499999999997,-2.121576147614,-5.234860910112001e-09,3.4251426709400003e-10,43200.0
C02,2025-03-23 13:00:00,163.421875,7.694249067786001e-09,1.347417620392,5.61261549592e-06,0.0010498432675380002,5.750916898251e-06,6493.424549103,46800.0,-1.625157892704e-07,-0.423318292106,1.5087425708769998e-07,0.07884673772311,-177.09375,-2.329849249082,-6.772067798092001e-09,2.457245211269e-10,46800.0
C02,2025-03-23 14:00:00,254.21874999999997,1.0057204637229999e-08,1.612256765194,8.449424058199e-06,0.0010503117227929999,2.4228356778619996e-06,6493.418607712,50400.0,-6.472691893578e-08,-0.17849169400410003,2.654269337654e-07,0.06398196567712,-78.75,-2.576622366481,-9.086449915683001e-09,1.171477368163e-10,50400.0
C02,2025-03-23 15:00:00,276.453125,1.1686558220629999e-08,1.876768933176,8.981674909592e-06,0.00105124397669,-3.1208619475359997e-06,6493.413162231,54000.0,-8.754432201385e-08,0.1347659489027,1.4062970876689999e-07,0.049339049546600004,90.046875,-2.89137387111,-1.066758720497e-08,2.250093725435e-11,54000.0
C02,2025-03-23 16:00:00,122.42187499999999,1.1686558220629999e-08,2.141888871937,3.872439265251e-06,0.001052897656336,-9.865965694189e-06,6493.405490875,57600.0,-3.5716220736499996e-07,0.5862201991786,1.345761120319e-07,0.03676949648855,298.625,2.938347164148,-1.062544259233e-08,-4.464471677450999e-11,57600.0
C02,2025-03-23 17:00:00,-276.15625,9.488252366653e-09,2.407860821502,-9.065028280019999e-06,0.001056194771081,-7.629860192537e-06,6493.393676758,61200.0,9.126961231232e-08,1.254718729351,-1.7648562788959999e-07,0.03034000810312,239.14062500000003,2.267038184017,-8.346061932694002e-09,-4.807343102279e-10,61200.0
