satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
G02,2025-03-23 10:00:00,64.15625,4.258748822554e-09,-1.187381366491,3.410503268242e-06,0.01616123318672,6.074085831641999e-06,5152.872226715,36000.0,-2.812594175339e-07,2.833859028849,-9.313225746155e-09,0.9662632313249001,272.125,-1.012154662796,-8.279630594134e-09,2.328668426958e-10,28818.0
G02,2025-03-23 12:00:00,61.4375,4.293035965037e-09,-0.136772509284,3.190711140633e-06,0.016160004772250002,5.42588531971e-06,5152.8691883090005,43200.0,-1.844018697739e-07,2.833800374612,-3.334134817123e-07,0.9662643826415,282.84375,-1.012093976565,-8.308560370603001e-09,1.0000416557489998e-11,36018.0
G02,2025-03-23 14:00:00,57.4375,4.386968449130001e-09,0.9138779562393999,2.533197402954e-06,0.01616056507919,5.004927515984e-06,5152.870416641,50400.0,1.2479722499849998e-07,2.833740551503,-3.725290298462e-07,0.9662641763700001,285.6875,-1.012073144612,-8.280702067336e-09,-6.39312344211e-11,43218.0
G02,2025-03-23 16:00:00,62.21875,4.29839333105e-09,1.964511980026,3.280118107796e-06,0.01616044808179,4.537403583527e-06,5152.871522903,57600.0,2.533197402954e-07,2.833683753708,7.82310962677e-08,0.9662649005145,285.8125,-1.012037137809,-7.860327414187e-09,-2.1929484879640004e-10,50418.0
G02,2025-03-23 18:00:00,67.25,4.2794639711370004e-09,3.015069267909,3.632158041e-06,0.01615825528279,5.854293704033e-06,5152.87677002,64800.00000000001,1.527369022369e-07,2.83362628736,3.278255462646e-07,0.9662637799192,265.9375,-1.011925824372,-7.836040688262e-09,-3.857303529318e-11,57618.0
G02,2025-03-23 20:00:00,77.84375,4.273392289656e-09,-2.217502522669,4.325062036513999e-06,0.01615974318702,6.388872861862e-06,5152.8736133580005,72000.0,-5.960464477539e-08,2.833569843592,3.445893526077e-07,0.9662638896381002,258.59375,-1.011872073836,-7.823897325299e-09,2.607251459631e-11,64818.0
G02,2025-03-23 21:59:44,75.15625,4.4626858887800005e-09,-1.169218869882,3.8575381040569995e-06,0.01616001245566,7.0501118898389996e-06,5152.871995926,79184.0,-2.942979335785e-07,2.83351049008,-1.396983861923e-07,0.9662625218097001,252.75,-1.011820067099,-8.321775206769002e-09,1.9500812287110002e-10,78066.0
G02,2025-03-23 22:00:00,75.15625,4.4626858887800005e-09,-1.166884039461,3.8575381040569995e-06,0.01616000954527,7.0501118898389996e-06,5152.871990204,79200.0,-2.942979335785e-07,2.833510321844,-1.396983861923e-07,0.9662625218097001,252.75,-1.011820055395,-8.321775206769002e-09,1.9500812287110002e-10,72018.0
G02,2025-03-23 23:59:44,73.75,4.511616498365e-09,-0.1186094991903,3.715977072716e-06,0.01615857856814,6.299465894698999e-06,5152.868618011001,86384.00000000001,-1.229345798492e-07,2.833450552863,-2.682209014893e-07,0.966263945229,264.96875,-1.01175771753,-8.37463455143e-09,1.428630936784e-10,79218.0
G03,2025-03-23 00:00:00,-66.40625,3.905876981168e-09,2.558593440144,-3.557652235031e-06,0.005885675782338,4.498288035393e-06,5153.561998366999,0.0,-5.587935447693e-09,-2.308831118826,-7.636845111847e-08,0.9887059950933001,304.4375,1.131300688655,-7.814611224210001e-09,-4.785913638228e-11,-7182.0
