satelite_id,Datetime,a0,a1,a2,X,Vx,ax,Health,Y,Vy,ay,Frequency number,Z,Vz,az,Age of operation
R01,2025-03-23 00:15:00,0.0001188842579722,9.094947017729001e-13,0.0,10567.353027340001,0.4359502792358,0.0,0.0,-2926.783691406,3.122520446777,-1.862645149231e-09,1.0,23037.77246094,0.19841098785400002,-9.313225746155e-10,0.0
R01,2025-03-23 00:45:00,0.00011888705194,9.094947017729001e-13,1800.0,11752.87060547,0.8672828674316,0.0,0.0,2587.408691406,2.954475402832,-1.862645149231e-09,1.0,22500.60546875,-0.7913465499878001,-9.313225746155e-10,0.0
R01,2025-03-23 01:15:00,0.0001188898459077,9.094947017729001e-13,3600.0,13609.27685547,1.165534973145,0.0,0.0,7543.418945312,2.511306762695,-9.313225746155e-10,1.0,20225.809570309997,-1.719790458679,-1.862645149231e-09,0.0
R01,2025-03-23 01:45:00,0.00011889170855280001,9.094947017729001e-13,5400.0,15819.531738279999,1.249567985535,0.0,0.0,11506.07226562,1.865718841553,0.0,1.0,16389.28515625,-2.515368461609,-2.793967723846e-09,0.0
R01,2025-03-23 02:15:00,0.00011889357119799999,9.094947017729001e-13,7200.0,17951.17529297,1.074190139771,0.0,0.0,14199.24365234,1.119271278381,0.0,1.0,11287.301269529999,-3.116749763489,-2.793967723846e-09,0.0
R01,2025-03-23 02:45:00,0.0001188963651657,9.094947017729001e-13,9000.0,19529.40039062,0.63831615448,0.0,0.0,15543.30712891,0.38570308685300003,9.313225746155e-10,1.0,5313.727539062,-3.477518081665,-2.793967723846e-09,0.0
R01,2025-03-23 03:15:00,0.0001188991591334,9.094947017729001e-13,10800.0,20118.36083984,-0.01417446136475,0.0,0.0,15660.38525391,-0.22765922546390002,1.862645149231e-09,1.0,-1070.225585938,-3.569753646851,-2.793967723846e-09,0.0
R01,2025-03-23 03:45:00,0.0001189019531012,9.094947017729001e-13,12600.0,19397.21191406,-0.8010711669921999,9.313225746155e-10,0.0,14846.68798828,-0.6373691558838,1.862645149231e-09,1.0,-7371.495117188,-3.386220932007,-1.862645149231e-09,0.0
R01,2025-03-23 04:15:00,0.0001189047470689,9.094947017729001e-13,14400.0,17218.203613280002,-1.61486530304,1.862645149231e-09,0.0,13516.61962891,-0.7973213195801,1.862645149231e-09,1.0,-13103.177246090001,-2.940962791443,-9.313225746155e-10,0.0
R01,2025-03-23 04:45:00,0.00011890660971400001,9.094947017729001e-13,16230.0,13637.07080078,-2.340068817139,2.793967723846e-09,0.0,12128.02929688,-0.7059497833252001,1.862645149231e-09,1.0,-17822.130859380002,-2.268249511719,0.0,0.0
R01,2025-03-23 05:15:00,0.00011890940368180002,9.094947017729001e-13,18030.0,8910.520507812,-2.871941566467,2.793967723846e-09,0.0,11101.10498047,-0.40598487854,9.313225746155e-10,1.0,-21163.253417969998,-1.419960021973,0.0,0.0
R01,2025-03-23 05:45:00,0.0001189112663269,9.094947017729001e-13,19830.0,3461.0751953120002,-3.133528709412,2.793967723846e-09,0.0,10744.48339844,0.02320194244385,0.0,1.0,-22867.76855469,-0.461594581604,9.313225746155e-10,0.0
R01,2025-03-23 06:15:00,0.00011891406029460002,9.094947017729001e-13,21629.999999999996,-2185.0927734379998,-3.088205337524,1.862645149231e-09,0.0,11200.939941409999,0.47939014434810007,0.0,1.0,-22803.333496090003,0.5327739715576,1.862645149231e-09,0.0
R01,2025-03-23 06:45:00,0.00011891592293980001,9.094947017729001e-13,23430.0,-7477.204101562,-2.745633125305,9.313225746155e-10,0.0,12421.752441409999,0.8551378250121999,0.0,1.0,-20974.41162109,1.486198425293,1.862645149231e-09,0.0
R01,2025-03-23 07:15:00,0.00011891778558490002,9.094947017729001e-13,25200.0,-11922.89892578,-2.160154342651,0.0,0.0,14174.09375,1.056323051453,0.0,1.0,-17522.08105469,2.324817657471,1.862645149231e-09,0.0
R01,2025-03-23 07:45:00,0.0001189205795527,9.094947017729001e-13,27000.0,-15161.64453125,-1.421862602234,0.0,0.0,16080.273437499998,1.018501281738,0.0,1.0,-12713.25683594,2.983592033386,2.793967723846e-09,0.0
R01,2025-03-23 08:15:00,0.0001189224421978,9.094947017729001e-13,28800.0,-17016.48730469,-0.6418037414551,-9.313225746155e-10,0.0,17682.35888672,0.7183322906494001,0.0,1.0,-6920.092285156,3.411400794983,1.862645149231e-09,0.0
R01,2025-03-23 08:45:00,0.0001189243048429,9.094947017729001e-13,30630.0,-17515.67480469,0.06623458862305,-9.313225746155e-10,0.0,18521.384765619998,0.1781349182129,0.0,1.0,-591.1171875,3.575064659119,1.862645149231e-09,0.0
R01,2025-03-23 09:15:00,0.00011892616748810001,9.094947017729001e-13,32430.0,-16880.65234375,0.6043376922607,-1.862645149231e-09,0.0,18217.88671875,-0.5372276306152001,0.0,1.0,5783.64453125,3.46196269989,1.862645149231e-09,0.0
R01,2025-03-23 09:45:00,0.00011892896145580001,9.094947017729001e-13,34230.0,-15482.58642578,0.9063329696655,-1.862645149231e-09,0.0,16540.203125,-1.330630302429,9.313225746155e-10,1.0,11710.81689453,3.081009864807,9.313225746155e-10,0.0
R01,2025-03-23 10:15:00,0.00011893082410100001,9.094947017729001e-13,36030.0,-13774.81738281,0.9482755661011,-1.862645149231e-09,0.0,13449.02978516,-2.088413238525,1.862645149231e-09,1.0,16732.01904297,2.461908340454,0.0,0.0
R01,2025-03-23 10:45:00,0.0001189336180687,9.094947017729001e-13,37830.0,-12212.682617190001,0.7518100738525,-1.862645149231e-09,0.0,9110.705566406,-2.698902130127,1.862645149231e-09,1.0,20459.36425781,1.652758598328,0.0,0.0
R01,2025-03-23 11:15:00,0.00011893548071380001,9.094947017729001e-13,39600.0,-11174.194824220001,0.3798799514771,-9.313225746155e-10,0.0,3876.9545898439997,-3.07063293457,1.862645149231e-09,1.0,22605.33984375,0.7162504196167001,0.0,0.0
R01,2025-03-23 11:45:00,0.00011893827468160002,9.094947017729001e-13,41400.0,-10894.829101559999,-0.07443141937256,-9.313225746155e-10,0.0,-1765.601074219,-3.147250175476,1.862645149231e-09,1.0,23004.79833984,-0.2752304077148,-9.313225746155e-10,0.0
R01,2025-03-23 12:15:00,0.0001189429312944,9.094947017729001e-13,43200.0,-11427.23681641,-0.5040416717529,0.0,0.0,-7267.883300781001,-2.916666030884,1.862645149231e-09,1.0,21627.46044922,-1.245183944702,-1.862645149231e-09,0.0
R01,2025-03-23 12:45:00,0.00011894572526220001,9.094947017729001e-13,45000.0,-12632.50830078,-0.8062858581543001,0.0,0.0,-12100.914062499998,-2.412989616394,9.313225746155e-10,1.0,18580.0625,-2.118844032288,-1.862645149231e-09,0.0
R01,2025-03-23 13:15:00,0.0001189475879073,9.094947017729001e-13,46800.0,-14204.36181641,-0.9005813598633001,0.0,0.0,-15835.049316409999,-1.710955619812,0.0,1.0,14098.051757809999,-2.82887840271,-2.793967723846e-09,0.0
R01,2025-03-23 13:45:00,0.00011895038187500001,9.094947017729001e-13,48600.0,-15722.21923828,-0.7424058914185001,9.313225746155e-10,0.0,-18203.02099609,-0.9137620925903001,0.0,1.0,8527.46875,-3.32052898407,-2.793967723846e-09,0.0
R01,2025-03-23 14:15:00,0.00011895317584280001,9.094947017729001e-13,50400.0,-16724.35449219,-0.3313064575195,0.0,0.0,-19136.57080078,-0.1362934112549,-9.313225746155e-10,1.0,2298.367675781,-3.555810928345,-2.793967723846e-09,0.0
R01,2025-03-23 14:45:00,0.00011895596981050002,9.094947017729001e-13,52200.0,-16788.96582031,0.2884283065796,0.0,0.0,-18770.77148438,0.5135135650635,-2.793967723846e-09,1.0,-4108.247070312,-3.516467094421,-1.862645149231e-09,0.0
R01,2025-03-23 15:15:00,0.00011895783245560001,9.094947017729001e-13,54000.0,-15609.670410159999,1.034557342529,-9.313225746155e-10,0.0,-17415.42089844,0.9521036148071,-2.793967723846e-09,1.0,-10197.46289062,-3.205410957336,-1.862645149231e-09,0.0
R01,2025-03-23 15:45:00,0.0001189606264234,9.094947017729001e-13,55800.0,-13052.78222656,1.800061225891,-1.862645149231e-09,0.0,-15498.33496094,1.133654594421,-2.793967723846e-09,1.0,-15498.64648438,-2.646535873413,-9.313225746155e-10,0.0
R01,2025-03-23 16:15:00,0.0001189634203911,9.094947017729001e-13,57600.0,-9186.717285156,2.470502853394,-1.862645149231e-09,0.0,-13490.019042970001,1.057124137878,-2.793967723846e-09,1.0,-19601.81689453,-1.882905960083,0.0,0.0
R01,2025-03-23 16:45:00,0.0001189652830362,9.094947017729001e-13,59400.00000000001,-4278.476074219,2.942732810974,-2.793967723846e-09,0.0,-11822.292968749998,0.7658290863037001,-1.862645149231e-09,1.0,-22189.37890625,-0.9734449386596999,0.0,0.0
R01,2025-03-23 17:15:00,0.00011896714568140002,9.094947017729001e-13,61200.0,1242.416503906,3.141836166382,-1.862645149231e-09,0.0,-10814.444335940001,0.3396196365356,-9.313225746155e-10,1.0,-23060.755859380002,0.01159000396729,9.313225746155e-10,0.0
R01,2025-03-23 17:45:00,0.00011896993964910002,9.094947017729001e-13,63000.0,6846.72265625,3.033497810364,-1.862645149231e-09,0.0,-10619.22753906,-0.1190328598022,0.0,1.0,-22148.015625,0.9960241317749001,1.862645149231e-09,0.0
R01,2025-03-23 18:15:00,0.0001189718022943,9.094947017729001e-13,64800.00000000001,11984.86669922,2.629771232605,-9.313225746155e-10,0.0,-11197.712402340001,-0.5027303695679,0.0,1.0,-19521.27978516,1.903638839722,1.862645149231e-09,0.0
R01,2025-03-23 18:45:00,0.00011897366493940001,9.094947017729001e-13,66600.0,16169.90039062,1.987250328064,0.0,0.0,-12327.197753909999,-0.7176761627197,0.0,1.0,-15383.447265620001,2.664083480835,1.862645149231e-09,0.0
R01,2025-03-23 19:15:00,0.0001189755275846,9.094947017729001e-13,68400.0,19050.47460938,1.197936058044,0.0,0.0,-13640.899902340001,-0.6999435424805001,9.313225746155e-10,1.0,-10054.603027340001,3.21835899353,1.862645149231e-09,0.0
R01,2025-03-23 19:45:00,0.0001189783215523,9.094947017729001e-13,70200.0,20461.81738281,0.3742752075195,9.313225746155e-10,0.0,-14692.79248047,-0.4267568588257,0.0,1.0,-3947.252929688,3.523455619812,1.862645149231e-09,0.0
R01,2025-03-23 20:15:00,0.0001189801841974,9.094947017729001e-13,72000.0,20446.348632809997,-0.369140625,1.862645149231e-09,0.0,-15036.73291016,0.07914543151855,0.0,1.0,2465.7211914060003,3.55574131012,1.862645149231e-09,0.0
R01,2025-03-23 20:45:00,0.00011898204684260001,9.094947017729001e-13,73800.0,19240.59277344,-0.9341850280762,1.862645149231e-09,0.0,-14306.56298828,0.7528104782104,0.0,1.0,8687.859375,3.312821388245,9.313225746155e-10,0.0
R01,2025-03-23 21:15:00,0.00011898484081030002,9.094947017729001e-13,75600.0,17230.70458984,-1.254975318909,2.793967723846e-09,0.0,-12283.671875,1.497505187988,0.0,1.0,14237.75195312,2.813694000244,9.313225746155e-10,0.0
R01,2025-03-23 21:45:00,0.0001189867034554,9.094947017729001e-13,77400.0,14884.159667970001,-1.308193206787,2.793967723846e-09,0.0,-8940.608398438,2.200513839722,-9.313225746155e-10,1.0,18686.400390619998,2.097202301025,0.0,0.0
R01,2025-03-23 22:15:00,0.0001189894974232,9.094947017729001e-13,79200.0,12669.147949220001,-1.116249084473,1.862645149231e-09,0.0,-4453.371582031,2.751644134521,-1.862645149231e-09,1.0,21690.366699219998,1.21893787384,0.0,0.0
R01,2025-03-23 22:45:00,0.0001189922913909,9.094947017729001e-13,81000.0,10975.17480469,-0.7428035736084001,1.862645149231e-09,0.0,819.7348632812,3.061353683472,-1.862645149231e-09,1.0,23018.14648438,0.24686336517330001,-9.313225746155e-10,0.0
R01,2025-03-23 23:15:00,0.000118994154036,9.094947017729001e-13,82800.0,10048.06884766,-0.2814674377441,9.313225746155e-10,0.0,6389.257324219,3.075499534607,-1.862645149231e-09,1.0,22567.804199219998,-0.7439508438110001,-9.313225746155e-10,0.0
R01,2025-03-23 23:45:00,0.0001190006732941,9.094947017729001e-13,84600.00000000001,9950.130371094,0.1604261398315,0.0,0.0,11707.383789059999,2.784303665161,-1.862645149231e-09,1.0,20374.61181641,-1.677101135254,-1.862645149231e-09,0.0
R02,2025-03-23 00:15:00,-3.5705044865610004e-05,9.094947017729001e-13,0.0,5448.606933594,0.06585216522217001,0.0,0.0,-19290.83886719,2.164881706238,-2.793967723846e-09,-4.0,15867.043457029999,2.612063407898,0.0,0.0
R02,2025-03-23 00:45:00,-3.5702250897880005e-05,9.094947017729001e-13,1800.0,5956.458984375,0.5174980163574,0.0,0.0,-14905.29248047,2.663665771484,-2.793967723846e-09,-4.0,19899.18066406,1.839221954346,0.0,0.0
R02,2025-03-23 01:15:00,-3.569945693016e-05,9.094947017729001e-13,3600.0,7349.440917969,1.03175163269,0.0,0.0,-9875.06640625,2.874904632568,-2.793967723846e-09,-4.0,22403.238769530002,0.9250669479370001,0.0,0.0
R02,2025-03-23 01:45:00,-3.5697594285010004e-05,9.094947017729001e-13,5400.0,9642.8515625,1.49964427948,0.0,0.0,-4737.922851562,2.783895492554,-1.862645149231e-09,-4.0,23186.31787109,-0.06074047088623,-9.313225746155e-10,0.0
R02,2025-03-23 02:15:00,-3.569573163986e-05,9.094947017729001e-13,7200.0,12657.376953120001,1.816995620728,-9.313225746155e-10,0.0,-16.47314453125,2.421885490417,-1.862645149231e-09,-4.0,22186.71386719,-1.042978286743,-1.862645149231e-09,0.0
R02,2025-03-23 02:45:00,-3.568828105927e-05,9.094947017729001e-13,9000.0,16043.927734379999,1.90207862854,-9.313225746155e-10,0.0,3860.7900390620002,1.860728263855,-9.313225746155e-10,-4.0,19479.01855469,-1.946364402771,-1.862645149231e-09,0.0
R02,2025-03-23 03:15:00,-3.5687349736690006e-05,0.0,10800.0,19337.51757812,1.709785461426,0.0,0.0,6622.754882812,1.200994491577,0.0,-4.0,15269.17578125,-2.701159477234,-2.793967723846e-09,0.0
R02,2025-03-23 03:45:00,-3.568548709154e-05,0.0,12600.0,22031.697265619998,1.239959716797,0.0,0.0,8192.96875,0.5553712844849,0.0,-4.0,9879.622558594001,-3.248517036438,-2.793967723846e-09,0.0
R02,2025-03-23 04:15:00,-3.568548709154e-05,0.0,14400.0,23661.537109380002,0.5384140014648,0.0,0.0,8694.732910156,0.02999305725098,9.313225746155e-10,-4.0,3725.31640625,-3.545187950134,-2.793967723846e-09,0.0
R02,2025-03-23 04:45:00,-3.568455576897e-05,0.0,16200.000000000002,23881.517578119998,-0.3096981048584,9.313225746155e-10,0.0,8422.989257812,-0.2932682037354,9.313225746155e-10,-4.0,-2717.805664062,-3.567167282104,-1.862645149231e-09,0.0
R02,2025-03-23 05:15:00,-3.568455576897e-05,0.0,18000.0,22525.21240234,-1.193221092224,1.862645149231e-09,0.0,7787.492675781001,-0.37053108215330005,9.313225746155e-10,-4.0,-8949.686035156,-3.311886787415,-1.862645149231e-09,0.0
R02,2025-03-23 05:45:00,-3.568455576897e-05,0.0,19800.0,19636.466796880002,-1.992887496948,2.793967723846e-09,0.0,7236.717773438,-0.2032566070557,9.313225746155e-10,-4.0,-14485.43017578,-2.798686027527,-9.313225746155e-10,0.0
R02,2025-03-23 06:15:00,-3.568548709154e-05,0.0,21600.0,15466.48144531,-2.600766181946,2.793967723846e-09,0.0,7175.393554688,0.16213989257810002,0.0,-4.0,-18893.77197266,-2.067429542542,0.0,0.0
